day,hour,precinct,criminal,traffic,population,age,max_crime,min_crime,max_traffic,min_traffic,max_crime_time,min_crime_time,max_traffic_time,min_traffic_time,max_crime_change,max_traffic_change
0,11,78,114,880,73881,35.4,141.0,60.0,6353.0,689.0,14.0,5.0,22.0,4.0,2.35,9.22
0,11,6,157,55062,66772,36.5,178.0,115.0,114054.0,15787.0,17.0,7.0,22.0,5.0,1.55,7.22
0,11,5,177,26918,44898,40.0,249.0,62.0,53922.0,4840.0,15.0,4.0,20.0,5.0,4.02,11.14
0,11,94,92,1521,33351,34.7,122.0,63.0,6684.0,1200.0,16.0,5.0,23.0,5.0,1.94,5.57
0,11,40,129,211,98324,28.7,243.0,31.0,621.0,140.0,15.0,5.0,17.0,3.0,7.84,4.44
0,11,34,63,129,126204,36.3,172.0,25.0,829.0,109.0,0.0,6.0,0.0,5.0,6.88,7.61
0,11,32,74,465,85872,33.7,184.0,24.0,2228.0,369.0,15.0,4.0,7.0,3.0,7.67,6.04
0,11,50,49,34,58653,37.6,84.0,20.0,75.0,10.0,15.0,4.0,0.0,3.0,4.2,7.5
0,11,25,142,1950,61031,33.4,183.0,64.0,5975.0,818.0,16.0,5.0,7.0,3.0,2.86,7.3
0,11,100,39,2,28243,45.8,60.0,7.0,1000.0,1.0,3.0,4.0,3.0,1.0,8.57,1000.0
0,11,18,220,103213,58237,38.1,270.0,117.0,162186.0,19290.0,16.0,5.0,19.0,3.0,2.31,8.41
0,11,20,151,54174,85962,41.8,213.0,61.0,76855.0,3175.0,12.0,4.0,18.0,3.0,3.49,24.21
0,11,111,28,57,119917,43.8,65.0,5.0,85.0,4.0,12.0,4.0,10.0,2.0,13.0,21.25
0,11,107,51,53,93520,37.3,99.0,13.0,193.0,29.0,12.0,5.0,15.0,2.0,7.62,6.66
0,11,30,102,850,63956,34.1,128.0,31.0,2220.0,475.0,15.0,3.0,8.0,3.0,4.13,4.67
0,11,49,69,31,129501,36.0,123.0,16.0,42.0,4.0,19.0,5.0,0.0,5.0,7.69,10.5
0,11,88,62,416,74233,34.1,152.0,8.0,3462.0,403.0,18.0,5.0,23.0,5.0,19.0,8.59
0,11,26,83,4777,65925,30.4,167.0,60.0,8409.0,1035.0,17.0,5.0,17.0,3.0,2.78,8.12
0,11,123,27,2,165632,41.6,67.0,6.0,1000.0,1.0,12.0,4.0,10.0,2.0,11.17,1000.0
0,11,9,157,27688,43022,32.4,203.0,114.0,66407.0,12012.0,18.0,6.0,22.0,5.0,1.78,5.53
0,11,104,74,75,174240,37.3,123.0,29.0,159.0,38.0,18.0,6.0,0.0,12.0,4.24,4.18
0,11,33,103,784,92476,34.6,122.0,26.0,1377.0,306.0,13.0,3.0,7.0,3.0,4.69,4.5
0,11,62,83,9,189076,38.4,127.0,22.0,67.0,3.0,20.0,5.0,16.0,18.0,5.77,22.33
0,11,22,107,27916,0,0.0,112.0,51.0,44700.0,540.0,14.0,2.0,15.0,3.0,2.2,82.78
0,12,44,194,55,141055,31.5,229.0,38.0,308.0,51.0,18.0,6.0,7.0,19.0,6.03,6.04
0,12,103,166,158,68981,39.3,181.0,27.0,333.0,13.0,15.0,5.0,16.0,3.0,6.7,25.62
0,12,28,137,2369,50095,34.8,182.0,59.0,6251.0,745.0,15.0,5.0,7.0,3.0,3.08,8.39
0,12,105,162,23,200852,40.1,162.0,30.0,72.0,5.0,12.0,3.0,6.0,3.0,5.4,14.4
0,12,13,256,87015,49348,34.2,256.0,121.0,137063.0,9886.0,12.0,3.0,19.0,3.0,2.12,13.86
0,12,71,112,111,111325,34.3,141.0,24.0,461.0,56.0,18.0,5.0,0.0,11.0,5.88,8.23
0,12,7,111,4320,72789,41.1,165.0,57.0,13099.0,2419.0,20.0,6.0,23.0,5.0,2.89,5.42
0,12,46,138,24,136982,29.9,178.0,40.0,97.0,19.0,16.0,3.0,1.0,14.0,4.45,5.11
0,12,48,107,16,130442,28.9,162.0,35.0,26.0,2.0,14.0,4.0,1.0,10.0,4.63,13.0
0,12,19,266,130290,221922,39.9,266.0,72.0,162269.0,5502.0,12.0,3.0,18.0,3.0,3.69,29.49
0,12,41,132,9,55492,30.3,148.0,21.0,43.0,8.0,18.0,6.0,5.0,9.0,7.05,5.38
0,12,14,216,154267,16368,33.2,253.0,126.0,198038.0,15284.0,10.0,5.0,19.0,3.0,2.01,12.96
0,12,67,144,20,138643,37.8,204.0,41.0,49.0,3.0,19.0,6.0,1.0,11.0,4.98,16.33
0,12,17,180,188014,97402,38.4,180.0,108.0,267591.0,11346.0,12.0,5.0,19.0,3.0,1.67,23.58
0,12,61,117,23,150931,39.9,117.0,23.0,63.0,8.0,12.0,6.0,8.0,11.0,5.09,7.88
0,12,102,108,233,154987,35.5,118.0,24.0,359.0,62.0,19.0,6.0,6.0,2.0,4.92,5.79
0,12,110,126,254,142289,35.8,142.0,59.0,989.0,250.0,16.0,10.0,4.0,20.0,2.41,3.96
0,12,108,139,3953,139088,37.1,153.0,87.0,8844.0,2651.0,7.0,5.0,7.0,3.0,1.76,3.34
0,12,75,243,27,185182,33.0,320.0,60.0,65.0,13.0,19.0,4.0,1.0,11.0,5.33,5.0
0,12,73,166,12,94149,32.3,192.0,32.0,110.0,12.0,16.0,4.0,1.0,12.0,6.0,9.17
0,12,60,104,12,109876,43.7,145.0,18.0,35.0,3.0,0.0,4.0,20.0,17.0,8.06,11.67
0,12,68,87,39,125011,39.4,120.0,10.0,149.0,17.0,17.0,4.0,23.0,11.0,12.0,8.76
0,12,79,109,92,75318,29.1,163.0,18.0,814.0,76.0,21.0,5.0,23.0,16.0,9.06,10.71
0,12,23,198,16786,59777,34.5,221.0,68.0,25869.0,1814.0,19.0,3.0,7.0,3.0,3.25,14.26
0,12,42,118,6,139743,29.4,150.0,18.0,55.0,6.0,15.0,4.0,7.0,12.0,8.33,9.17
0,12,115,205,43631,180562,35.0,231.0,97.0,54393.0,1052.0,0.0,6.0,10.0,3.0,2.38,51.7
0,12,52,165,22,131423,32.3,209.0,45.0,53.0,10.0,19.0,5.0,7.0,13.0,4.64,5.3
0,12,122,109,15,135323,41.4,109.0,17.0,1000.0,2.0,12.0,3.0,4.0,11.0,6.41,500.0
0,12,1,231,65911,88716,34.0,262.0,60.0,90234.0,1000.0,15.0,0.0,19.0,0.0,4.37,90.23
0,12,72,79,61,151258,33.3,91.0,22.0,232.0,42.0,8.0,6.0,23.0,16.0,4.14,5.52
0,12,109,169,136,250162,42.8,169.0,26.0,166.0,52.0,12.0,5.0,16.0,4.0,6.5,3.19
0,12,24,192,30938,124447,43.4,198.0,57.0,40913.0,3043.0,17.0,4.0,18.0,3.0,3.47,13.44
0,12,81,106,66,67371,33.2,123.0,23.0,921.0,37.0,23.0,4.0,0.0,9.0,5.35,24.89
0,12,90,187,1217,124082,30.9,208.0,72.0,10500.0,919.0,0.0,3.0,23.0,10.0,2.89,11.43
0,12,112,87,188,114637,42.1,115.0,11.0,716.0,111.0,0.0,4.0,8.0,4.0,10.45,6.45
0,12,43,188,20,189556,34.2,233.0,46.0,64.0,20.0,15.0,5.0,0.0,12.0,5.07,3.2
0,12,84,195,4208,66385,35.0,198.0,63.0,9502.0,1106.0,14.0,4.0,7.0,3.0,3.14,8.59
0,12,47,124,13,144341,35.6,200.0,38.0,38.0,2.0,15.0,5.0,4.0,11.0,5.26,19.0
0,12,77,108,126,127627,34.2,153.0,22.0,911.0,101.0,21.0,5.0,23.0,11.0,6.95,9.02
0,12,101,68,6,93267,33.3,85.0,13.0,1000.0,1.0,18.0,5.0,4.0,5.0,6.54,1000.0
0,12,83,95,46,135837,30.4,152.0,28.0,802.0,29.0,0.0,6.0,0.0,11.0,5.43,27.66
0,12,113,238,21877,239699,35.9,258.0,89.0,36909.0,1669.0,15.0,4.0,15.0,3.0,2.9,22.11
0,12,120,152,104,172369,35.9,153.0,27.0,247.0,32.0,18.0,5.0,15.0,2.0,5.67,7.72
0,12,70,145,130,162030,34.3,158.0,29.0,476.0,87.0,15.0,4.0,7.0,11.0,5.45,5.47
0,12,69,68,5,88367,37.1,89.0,16.0,35.0,5.0,16.0,5.0,16.0,12.0,5.56,7.0
0,12,66,78,70,164842,27.9,88.0,18.0,118.0,44.0,20.0,6.0,17.0,21.0,4.89,2.68
0,12,114,166,2427,172468,35.1,199.0,91.0,7987.0,1660.0,18.0,5.0,7.0,19.0,2.19,4.81
0,12,76,103,858,42463,36.5,103.0,10.0,4263.0,299.0,12.0,4.0,8.0,3.0,10.3,14.26
0,12,63,82,19,116657,38.6,100.0,18.0,52.0,3.0,18.0,6.0,0.0,9.0,5.56,17.33
0,12,45,100,4,122417,42.9,127.0,14.0,1000.0,1.0,17.0,5.0,6.0,4.0,9.07,1000.0
0,12,106,109,69,137073,38.7,124.0,24.0,101.0,25.0,20.0,6.0,16.0,3.0,5.17,4.04
0,12,10,199,49634,77205,37.1,199.0,108.0,67629.0,8528.0,12.0,6.0,18.0,4.0,1.84,7.93
0,12,78,106,775,73881,35.4,141.0,60.0,6353.0,689.0,14.0,5.0,22.0,4.0,2.35,9.22
0,12,6,176,59194,66772,36.5,178.0,115.0,114054.0,15787.0,17.0,7.0,22.0,5.0,1.55,7.22
0,12,5,174,30495,44898,40.0,249.0,62.0,53922.0,4840.0,15.0,4.0,20.0,5.0,4.02,11.14
0,12,94,120,1627,33351,34.7,122.0,63.0,6684.0,1200.0,16.0,5.0,23.0,5.0,1.94,5.57
0,12,40,195,300,98324,28.7,243.0,31.0,621.0,140.0,15.0,5.0,17.0,3.0,7.84,4.44
0,12,34,90,175,126204,36.3,172.0,25.0,829.0,109.0,0.0,6.0,0.0,5.0,6.88,7.61
0,12,32,125,573,85872,33.7,184.0,24.0,2228.0,369.0,15.0,4.0,7.0,3.0,7.67,6.04
0,12,50,78,35,58653,37.6,84.0,20.0,75.0,10.0,15.0,4.0,0.0,3.0,4.2,7.5
0,12,25,178,2113,61031,33.4,183.0,64.0,5975.0,818.0,16.0,5.0,7.0,3.0,2.86,7.3
0,12,100,59,1,28243,45.8,60.0,7.0,1000.0,1.0,3.0,4.0,3.0,1.0,8.57,1000.0
0,12,18,266,105173,58237,38.1,270.0,117.0,162186.0,19290.0,16.0,5.0,19.0,3.0,2.31,8.41
0,12,20,213,56409,85962,41.8,213.0,61.0,76855.0,3175.0,12.0,4.0,18.0,3.0,3.49,24.21
0,12,111,65,53,119917,43.8,65.0,5.0,85.0,4.0,12.0,4.0,10.0,2.0,13.0,21.25
0,12,107,99,76,93520,37.3,99.0,13.0,193.0,29.0,12.0,5.0,15.0,2.0,7.62,6.66
0,12,30,99,942,63956,34.1,128.0,31.0,2220.0,475.0,15.0,3.0,8.0,3.0,4.13,4.67
0,12,49,103,20,129501,36.0,123.0,16.0,42.0,4.0,19.0,5.0,0.0,5.0,7.69,10.5
0,12,88,68,496,74233,34.1,152.0,8.0,3462.0,403.0,18.0,5.0,23.0,5.0,19.0,8.59
0,12,26,91,5396,65925,30.4,167.0,60.0,8409.0,1035.0,17.0,5.0,17.0,3.0,2.78,8.12
0,12,123,67,6,165632,41.6,67.0,6.0,1000.0,1.0,12.0,4.0,10.0,2.0,11.17,1000.0
0,12,9,192,28578,43022,32.4,203.0,114.0,66407.0,12012.0,18.0,6.0,22.0,5.0,1.78,5.53
0,12,104,117,38,174240,37.3,123.0,29.0,159.0,38.0,18.0,6.0,0.0,12.0,4.24,4.18
0,12,33,116,876,92476,34.6,122.0,26.0,1377.0,306.0,13.0,3.0,7.0,3.0,4.69,4.5
0,12,62,126,12,189076,38.4,127.0,22.0,67.0,3.0,20.0,5.0,16.0,18.0,5.77,22.33
0,12,22,103,32389,0,0.0,112.0,51.0,44700.0,540.0,14.0,2.0,15.0,3.0,2.2,82.78
0,13,44,172,84,141055,31.5,229.0,38.0,308.0,51.0,18.0,6.0,7.0,19.0,6.03,6.04
0,13,103,143,173,68981,39.3,181.0,27.0,333.0,13.0,15.0,5.0,16.0,3.0,6.7,25.62
0,13,28,136,2835,50095,34.8,182.0,59.0,6251.0,745.0,15.0,5.0,7.0,3.0,3.08,8.39
0,13,105,91,33,200852,40.1,162.0,30.0,72.0,5.0,12.0,3.0,6.0,3.0,5.4,14.4
0,13,13,213,89538,49348,34.2,256.0,121.0,137063.0,9886.0,12.0,3.0,19.0,3.0,2.12,13.86
0,13,71,104,83,111325,34.3,141.0,24.0,461.0,56.0,18.0,5.0,0.0,11.0,5.88,8.23
0,13,7,90,4172,72789,41.1,165.0,57.0,13099.0,2419.0,20.0,6.0,23.0,5.0,2.89,5.42
0,13,46,140,22,136982,29.9,178.0,40.0,97.0,19.0,16.0,3.0,1.0,14.0,4.45,5.11
0,13,48,107,14,130442,28.9,162.0,35.0,26.0,2.0,14.0,4.0,1.0,10.0,4.63,13.0
0,13,19,205,125666,221922,39.9,266.0,72.0,162269.0,5502.0,12.0,3.0,18.0,3.0,3.69,29.49
0,13,41,95,8,55492,30.3,148.0,21.0,43.0,8.0,18.0,6.0,5.0,9.0,7.05,5.38
0,13,14,234,151836,16368,33.2,253.0,126.0,198038.0,15284.0,10.0,5.0,19.0,3.0,2.01,12.96
0,13,67,122,13,138643,37.8,204.0,41.0,49.0,3.0,19.0,6.0,1.0,11.0,4.98,16.33
0,13,17,152,187901,97402,38.4,180.0,108.0,267591.0,11346.0,12.0,5.0,19.0,3.0,1.67,23.58
0,13,61,81,11,150931,39.9,117.0,23.0,63.0,8.0,12.0,6.0,8.0,11.0,5.09,7.88
0,13,102,86,283,154987,35.5,118.0,24.0,359.0,62.0,19.0,6.0,6.0,2.0,4.92,5.79
0,13,110,107,338,142289,35.8,142.0,59.0,989.0,250.0,16.0,10.0,4.0,20.0,2.41,3.96
0,13,108,118,4300,139088,37.1,153.0,87.0,8844.0,2651.0,7.0,5.0,7.0,3.0,1.76,3.34
0,13,75,222,32,185182,33.0,320.0,60.0,65.0,13.0,19.0,4.0,1.0,11.0,5.33,5.0
0,13,73,128,39,94149,32.3,192.0,32.0,110.0,12.0,16.0,4.0,1.0,12.0,6.0,9.17
0,13,60,120,21,109876,43.7,145.0,18.0,35.0,3.0,0.0,4.0,20.0,17.0,8.06,11.67
0,13,68,78,28,125011,39.4,120.0,10.0,149.0,17.0,17.0,4.0,23.0,11.0,12.0,8.76
0,13,79,87,88,75318,29.1,163.0,18.0,814.0,76.0,21.0,5.0,23.0,16.0,9.06,10.71
0,13,23,195,16393,59777,34.5,221.0,68.0,25869.0,1814.0,19.0,3.0,7.0,3.0,3.25,14.26
0,13,42,106,6,139743,29.4,150.0,18.0,55.0,6.0,15.0,4.0,7.0,12.0,8.33,9.17
0,13,115,204,41510,180562,35.0,231.0,97.0,54393.0,1052.0,0.0,6.0,10.0,3.0,2.38,51.7
0,13,52,162,10,131423,32.3,209.0,45.0,53.0,10.0,19.0,5.0,7.0,13.0,4.64,5.3
0,13,122,80,7,135323,41.4,109.0,17.0,1000.0,2.0,12.0,3.0,4.0,11.0,6.41,500.0
0,13,1,225,68110,88716,34.0,262.0,60.0,90234.0,1000.0,15.0,0.0,19.0,0.0,4.37,90.23
0,13,72,77,55,151258,33.3,91.0,22.0,232.0,42.0,8.0,6.0,23.0,16.0,4.14,5.52
0,13,109,121,118,250162,42.8,169.0,26.0,166.0,52.0,12.0,5.0,16.0,4.0,6.5,3.19
0,13,24,185,29955,124447,43.4,198.0,57.0,40913.0,3043.0,17.0,4.0,18.0,3.0,3.47,13.44
0,13,81,83,68,67371,33.2,123.0,23.0,921.0,37.0,23.0,4.0,0.0,9.0,5.35,24.89
0,13,90,148,1301,124082,30.9,208.0,72.0,10500.0,919.0,0.0,3.0,23.0,10.0,2.89,11.43
0,13,112,56,207,114637,42.1,115.0,11.0,716.0,111.0,0.0,4.0,8.0,4.0,10.45,6.45
0,13,43,147,43,189556,34.2,233.0,46.0,64.0,20.0,15.0,5.0,0.0,12.0,5.07,3.2
0,13,84,169,4034,66385,35.0,198.0,63.0,9502.0,1106.0,14.0,4.0,7.0,3.0,3.14,8.59
0,13,47,108,21,144341,35.6,200.0,38.0,38.0,2.0,15.0,5.0,4.0,11.0,5.26,19.0
0,13,77,86,104,127627,34.2,153.0,22.0,911.0,101.0,21.0,5.0,23.0,11.0,6.95,9.02
0,13,101,43,13,93267,33.3,85.0,13.0,1000.0,1.0,18.0,5.0,4.0,5.0,6.54,1000.0
0,13,83,93,54,135837,30.4,152.0,28.0,802.0,29.0,0.0,6.0,0.0,11.0,5.43,27.66
0,13,113,226,28644,239699,35.9,258.0,89.0,36909.0,1669.0,15.0,4.0,15.0,3.0,2.9,22.11
0,13,120,99,70,172369,35.9,153.0,27.0,247.0,32.0,18.0,5.0,15.0,2.0,5.67,7.72
0,13,70,103,103,162030,34.3,158.0,29.0,476.0,87.0,15.0,4.0,7.0,11.0,5.45,5.47
0,13,69,68,8,88367,37.1,89.0,16.0,35.0,5.0,16.0,5.0,16.0,12.0,5.56,7.0
0,13,66,65,57,164842,27.9,88.0,18.0,118.0,44.0,20.0,6.0,17.0,21.0,4.89,2.68
0,13,114,180,2454,172468,35.1,199.0,91.0,7987.0,1660.0,18.0,5.0,7.0,19.0,2.19,4.81
0,13,76,81,666,42463,36.5,103.0,10.0,4263.0,299.0,12.0,4.0,8.0,3.0,10.3,14.26
0,13,63,67,27,116657,38.6,100.0,18.0,52.0,3.0,18.0,6.0,0.0,9.0,5.56,17.33
0,13,45,94,14,122417,42.9,127.0,14.0,1000.0,1.0,17.0,5.0,6.0,4.0,9.07,1000.0
0,13,106,87,65,137073,38.7,124.0,24.0,101.0,25.0,20.0,6.0,16.0,3.0,5.17,4.04
0,13,10,167,49002,77205,37.1,199.0,108.0,67629.0,8528.0,12.0,6.0,18.0,4.0,1.84,7.93
0,13,78,121,941,73881,35.4,141.0,60.0,6353.0,689.0,14.0,5.0,22.0,4.0,2.35,9.22
0,13,6,165,61879,66772,36.5,178.0,115.0,114054.0,15787.0,17.0,7.0,22.0,5.0,1.55,7.22
0,13,5,174,33435,44898,40.0,249.0,62.0,53922.0,4840.0,15.0,4.0,20.0,5.0,4.02,11.14
0,13,94,101,1690,33351,34.7,122.0,63.0,6684.0,1200.0,16.0,5.0,23.0,5.0,1.94,5.57
0,13,40,199,268,98324,28.7,243.0,31.0,621.0,140.0,15.0,5.0,17.0,3.0,7.84,4.44
0,13,34,68,163,126204,36.3,172.0,25.0,829.0,109.0,0.0,6.0,0.0,5.0,6.88,7.61
0,13,32,140,513,85872,33.7,184.0,24.0,2228.0,369.0,15.0,4.0,7.0,3.0,7.67,6.04
0,13,50,62,29,58653,37.6,84.0,20.0,75.0,10.0,15.0,4.0,0.0,3.0,4.2,7.5
0,13,25,137,2302,61031,33.4,183.0,64.0,5975.0,818.0,16.0,5.0,7.0,3.0,2.86,7.3
0,13,100,43,9,28243,45.8,60.0,7.0,1000.0,1.0,3.0,4.0,3.0,1.0,8.57,1000.0
0,13,18,230,103531,58237,38.1,270.0,117.0,162186.0,19290.0,16.0,5.0,19.0,3.0,2.31,8.41
0,13,20,178,55656,85962,41.8,213.0,61.0,76855.0,3175.0,12.0,4.0,18.0,3.0,3.49,24.21
0,13,111,40,48,119917,43.8,65.0,5.0,85.0,4.0,12.0,4.0,10.0,2.0,13.0,21.25
0,13,107,73,75,93520,37.3,99.0,13.0,193.0,29.0,12.0,5.0,15.0,2.0,7.62,6.66
0,13,30,100,902,63956,34.1,128.0,31.0,2220.0,475.0,15.0,3.0,8.0,3.0,4.13,4.67
0,13,49,91,19,129501,36.0,123.0,16.0,42.0,4.0,19.0,5.0,0.0,5.0,7.69,10.5
0,13,88,59,460,74233,34.1,152.0,8.0,3462.0,403.0,18.0,5.0,23.0,5.0,19.0,8.59
0,13,26,99,5325,65925,30.4,167.0,60.0,8409.0,1035.0,17.0,5.0,17.0,3.0,2.78,8.12
0,13,123,36,5,165632,41.6,67.0,6.0,1000.0,1.0,12.0,4.0,10.0,2.0,11.17,1000.0
0,13,9,163,28352,43022,32.4,203.0,114.0,66407.0,12012.0,18.0,6.0,22.0,5.0,1.78,5.53
0,13,104,82,61,174240,37.3,123.0,29.0,159.0,38.0,18.0,6.0,0.0,12.0,4.24,4.18
0,13,33,122,780,92476,34.6,122.0,26.0,1377.0,306.0,13.0,3.0,7.0,3.0,4.69,4.5
0,13,62,94,6,189076,38.4,127.0,22.0,67.0,3.0,20.0,5.0,16.0,18.0,5.77,22.33
0,13,22,110,32230,0,0.0,112.0,51.0,44700.0,540.0,14.0,2.0,15.0,3.0,2.2,82.78
0,14,44,163,77,141055,31.5,229.0,38.0,308.0,51.0,18.0,6.0,7.0,19.0,6.03,6.04
0,14,103,142,281,68981,39.3,181.0,27.0,333.0,13.0,15.0,5.0,16.0,3.0,6.7,25.62
0,14,28,123,2786,50095,34.8,182.0,59.0,6251.0,745.0,15.0,5.0,7.0,3.0,3.08,8.39
0,14,105,114,40,200852,40.1,162.0,30.0,72.0,5.0,12.0,3.0,6.0,3.0,5.4,14.4
0,14,13,236,96865,49348,34.2,256.0,121.0,137063.0,9886.0,12.0,3.0,19.0,3.0,2.12,13.86
0,14,71,104,114,111325,34.3,141.0,24.0,461.0,56.0,18.0,5.0,0.0,11.0,5.88,8.23
0,14,7,100,4605,72789,41.1,165.0,57.0,13099.0,2419.0,20.0,6.0,23.0,5.0,2.89,5.42
0,14,46,134,19,136982,29.9,178.0,40.0,97.0,19.0,16.0,3.0,1.0,14.0,4.45,5.11
0,14,48,162,11,130442,28.9,162.0,35.0,26.0,2.0,14.0,4.0,1.0,10.0,4.63,13.0
0,14,19,208,133360,221922,39.9,266.0,72.0,162269.0,5502.0,12.0,3.0,18.0,3.0,3.69,29.49
0,14,41,98,27,55492,30.3,148.0,21.0,43.0,8.0,18.0,6.0,5.0,9.0,7.05,5.38
0,14,14,229,155233,16368,33.2,253.0,126.0,198038.0,15284.0,10.0,5.0,19.0,3.0,2.01,12.96
0,14,67,150,16,138643,37.8,204.0,41.0,49.0,3.0,19.0,6.0,1.0,11.0,4.98,16.33
0,14,17,135,199363,97402,38.4,180.0,108.0,267591.0,11346.0,12.0,5.0,19.0,3.0,1.67,23.58
0,14,61,107,39,150931,39.9,117.0,23.0,63.0,8.0,12.0,6.0,8.0,11.0,5.09,7.88
0,14,102,107,349,154987,35.5,118.0,24.0,359.0,62.0,19.0,6.0,6.0,2.0,4.92,5.79
0,14,110,107,311,142289,35.8,142.0,59.0,989.0,250.0,16.0,10.0,4.0,20.0,2.41,3.96
0,14,108,113,4462,139088,37.1,153.0,87.0,8844.0,2651.0,7.0,5.0,7.0,3.0,1.76,3.34
0,14,75,280,26,185182,33.0,320.0,60.0,65.0,13.0,19.0,4.0,1.0,11.0,5.33,5.0
0,14,73,177,27,94149,32.3,192.0,32.0,110.0,12.0,16.0,4.0,1.0,12.0,6.0,9.17
0,14,60,115,27,109876,43.7,145.0,18.0,35.0,3.0,0.0,4.0,20.0,17.0,8.06,11.67
0,14,68,77,47,125011,39.4,120.0,10.0,149.0,17.0,17.0,4.0,23.0,11.0,12.0,8.76
0,14,79,115,88,75318,29.1,163.0,18.0,814.0,76.0,21.0,5.0,23.0,16.0,9.06,10.71
0,14,23,167,17591,59777,34.5,221.0,68.0,25869.0,1814.0,19.0,3.0,7.0,3.0,3.25,14.26
0,14,42,142,14,139743,29.4,150.0,18.0,55.0,6.0,15.0,4.0,7.0,12.0,8.33,9.17
0,14,115,195,43905,180562,35.0,231.0,97.0,54393.0,1052.0,0.0,6.0,10.0,3.0,2.38,51.7
0,14,52,156,28,131423,32.3,209.0,45.0,53.0,10.0,19.0,5.0,7.0,13.0,4.64,5.3
0,14,122,92,8,135323,41.4,109.0,17.0,1000.0,2.0,12.0,3.0,4.0,11.0,6.41,500.0
0,14,1,238,72139,88716,34.0,262.0,60.0,90234.0,1000.0,15.0,0.0,19.0,0.0,4.37,90.23
0,14,72,85,73,151258,33.3,91.0,22.0,232.0,42.0,8.0,6.0,23.0,16.0,4.14,5.52
0,14,109,139,126,250162,42.8,169.0,26.0,166.0,52.0,12.0,5.0,16.0,4.0,6.5,3.19
0,14,24,189,32524,124447,43.4,198.0,57.0,40913.0,3043.0,17.0,4.0,18.0,3.0,3.47,13.44
0,14,81,81,76,67371,33.2,123.0,23.0,921.0,37.0,23.0,4.0,0.0,9.0,5.35,24.89
0,14,90,165,1469,124082,30.9,208.0,72.0,10500.0,919.0,0.0,3.0,23.0,10.0,2.89,11.43
0,14,112,59,343,114637,42.1,115.0,11.0,716.0,111.0,0.0,4.0,8.0,4.0,10.45,6.45
0,14,43,199,36,189556,34.2,233.0,46.0,64.0,20.0,15.0,5.0,0.0,12.0,5.07,3.2
0,14,84,198,3753,66385,35.0,198.0,63.0,9502.0,1106.0,14.0,4.0,7.0,3.0,3.14,8.59
0,14,47,145,25,144341,35.6,200.0,38.0,38.0,2.0,15.0,5.0,4.0,11.0,5.26,19.0
0,14,77,96,139,127627,34.2,153.0,22.0,911.0,101.0,21.0,5.0,23.0,11.0,6.95,9.02
0,14,101,78,23,93267,33.3,85.0,13.0,1000.0,1.0,18.0,5.0,4.0,5.0,6.54,1000.0
0,14,83,105,65,135837,30.4,152.0,28.0,802.0,29.0,0.0,6.0,0.0,11.0,5.43,27.66
0,14,113,221,34847,239699,35.9,258.0,89.0,36909.0,1669.0,15.0,4.0,15.0,3.0,2.9,22.11
0,14,120,132,166,172369,35.9,153.0,27.0,247.0,32.0,18.0,5.0,15.0,2.0,5.67,7.72
0,14,70,127,116,162030,34.3,158.0,29.0,476.0,87.0,15.0,4.0,7.0,11.0,5.45,5.47
0,14,69,79,26,88367,37.1,89.0,16.0,35.0,5.0,16.0,5.0,16.0,12.0,5.56,7.0
0,14,66,53,86,164842,27.9,88.0,18.0,118.0,44.0,20.0,6.0,17.0,21.0,4.89,2.68
0,14,114,173,2522,172468,35.1,199.0,91.0,7987.0,1660.0,18.0,5.0,7.0,19.0,2.19,4.81
0,14,76,90,609,42463,36.5,103.0,10.0,4263.0,299.0,12.0,4.0,8.0,3.0,10.3,14.26
0,14,63,71,16,116657,38.6,100.0,18.0,52.0,3.0,18.0,6.0,0.0,9.0,5.56,17.33
0,14,45,102,9,122417,42.9,127.0,14.0,1000.0,1.0,17.0,5.0,6.0,4.0,9.07,1000.0
0,14,106,114,92,137073,38.7,124.0,24.0,101.0,25.0,20.0,6.0,16.0,3.0,5.17,4.04
0,14,10,146,51102,77205,37.1,199.0,108.0,67629.0,8528.0,12.0,6.0,18.0,4.0,1.84,7.93
0,14,78,141,1052,73881,35.4,141.0,60.0,6353.0,689.0,14.0,5.0,22.0,4.0,2.35,9.22
0,14,6,161,66186,66772,36.5,178.0,115.0,114054.0,15787.0,17.0,7.0,22.0,5.0,1.55,7.22
0,14,5,171,36065,44898,40.0,249.0,62.0,53922.0,4840.0,15.0,4.0,20.0,5.0,4.02,11.14
0,14,94,105,1796,33351,34.7,122.0,63.0,6684.0,1200.0,16.0,5.0,23.0,5.0,1.94,5.57
0,14,40,189,250,98324,28.7,243.0,31.0,621.0,140.0,15.0,5.0,17.0,3.0,7.84,4.44
0,14,34,69,182,126204,36.3,172.0,25.0,829.0,109.0,0.0,6.0,0.0,5.0,6.88,7.61
0,14,32,129,644,85872,33.7,184.0,24.0,2228.0,369.0,15.0,4.0,7.0,3.0,7.67,6.04
0,14,50,70,16,58653,37.6,84.0,20.0,75.0,10.0,15.0,4.0,0.0,3.0,4.2,7.5
0,14,25,165,2497,61031,33.4,183.0,64.0,5975.0,818.0,16.0,5.0,7.0,3.0,2.86,7.3
0,14,100,54,4,28243,45.8,60.0,7.0,1000.0,1.0,3.0,4.0,3.0,1.0,8.57,1000.0
0,14,18,241,111121,58237,38.1,270.0,117.0,162186.0,19290.0,16.0,5.0,19.0,3.0,2.31,8.41
