day,hour,precinct,criminal,traffic
0,17,24,98,36618
0,17,81,118,70
0,17,90,112,1330
0,17,112,76,198
0,17,43,200,39
0,17,84,100,4621
0,17,47,161,9
0,17,77,136,132
0,17,101,76,8
0,17,83,119,56
0,17,113,145,36138
0,17,120,125,190
0,17,70,146,175
0,17,69,85,13
0,17,66,80,118
0,17,114,157,2209
0,17,76,30,855
0,17,63,76,28
0,17,45,127,12
0,17,106,101,68
0,17,10,57,53082
0,17,78,72,1356
0,17,6,78,66956
0,17,5,75,39632
0,17,94,66,1920
0,17,40,203,623
0,17,34,76,134
0,17,32,129,1096
0,17,50,75,37
0,17,25,113,3339
0,17,100,43,5
0,17,18,161,120776
0,17,20,77,66832
0,17,111,37,22
0,17,107,77,62
0,17,30,55,875
0,17,49,120,18
0,17,88,63,553
0,17,26,67,8230
0,17,9,81,32449
0,17,104,102,55
0,17,33,67,781
0,17,62,98,27
0,17,22,6,39995
0,17,123,10,1000
0,18,44,229,98
0,18,103,164,242
0,18,28,99,3796
0,18,105,139,27
0,18,13,133,132506
0,18,71,141,84
0,18,7,67,5942
0,18,46,164,29
0,18,48,117,2
0,18,19,125,162394
0,18,41,148,16
0,18,14,235,173923
0,18,67,158,16
0,18,17,43,263924
0,18,61,87,23
0,18,102,111,223
0,18,110,133,262
0,18,108,75,4047
0,18,75,313,34
0,18,73,137,28
0,18,60,108,19
0,18,68,92,42
0,18,79,132,194
0,18,23,113,21775
0,18,42,121,25
0,18,115,127,43610
0,18,52,202,19
0,18,122,90,6
0,18,1,98,83837
0,18,72,82,84
0,18,109,139,93
0,18,24,85,40492
0,18,81,114,79
0,18,90,107,2520
0,18,112,76,205
0,18,43,192,60
0,18,84,90,6934
0,18,47,153,8
0,18,77,142,176
0,18,101,85,5
0,18,83,127,71
0,18,113,124,32957
0,18,120,153,111
0,18,70,140,119
0,18,69,82,24
0,18,66,76,64
0,18,114,149,1848
0,18,76,50,1158
0,18,63,100,22
0,18,45,119,10
0,18,106,115,75
0,18,10,57,70937
0,18,78,68,1990
0,18,6,63,88549
0,18,5,72,48470
0,18,94,51,2371
0,18,40,203,394
0,18,34,95,184
0,18,32,123,837
0,18,50,67,30
0,18,25,124,3263
0,18,18,142,157324
0,18,20,62,77941
0,18,111,54,16
0,18,107,82,38
0,18,30,59,1094
0,18,49,115,7
0,18,88,102,942
0,18,26,44,7087
0,18,123,59,5
0,18,9,103,42161
0,18,104,123,74
0,18,33,50,826
0,18,62,96,3
0,18,22,11,34870
0,18,100,10,1000
0,19,44,202,53
0,19,103,166,170
0,19,28,68,3090
0,19,105,133,23
0,19,13,97,137985
0,19,71,125,152
0,19,7,55,7386
0,19,46,142,33
0,19,48,126,5
0,19,19,98,141754
0,19,41,133,22
0,19,14,203,193993
0,19,67,204,24
0,19,17,35,268744
0,19,61,77,24
0,19,102,118,272
0,19,110,101,252
0,19,108,56,3276
0,19,75,320,28
0,19,73,168,28
0,19,60,123,24
0,19,68,66,50
0,19,79,138,286
0,19,23,121,18744
0,19,42,131,10
0,19,115,126,41371
0,19,52,209,19
0,19,122,84,3
0,19,1,71,90657
0,19,72,73,122
0,19,109,129,118
0,19,24,76,35671
0,19,81,104,137
0,19,90,94,3163
0,19,112,62,272
0,19,43,198,35
0,19,84,67,7237
0,19,47,184,12
0,19,77,139,283
0,19,101,73,4
0,19,83,106,89
0,19,113,135,33834
0,19,120,129,116
0,19,70,139,122
0,19,69,73,24
0,19,66,62,56
0,19,114,172,1832
0,19,76,36,1214
0,19,63,85,10
0,19,45,121,18
0,19,106,95,48
0,19,10,38,68360
0,19,78,59,2513
0,19,6,76,98489
0,19,5,56,52938
0,19,94,65,3032
0,19,40,204,260
0,19,34,75,216
0,19,32,112,674
0,19,50,69,52
0,19,25,101,2593
0,19,100,46,1
0,19,18,104,162434
0,19,20,70,70605
0,19,111,48,23
0,19,107,69,34
0,19,30,61,1121
0,19,49,123,15
0,19,88,81,1383
0,19,26,61,5907
0,19,123,51,1
0,19,9,100,46736
0,19,104,104,67
0,19,33,45,827
0,19,62,104,8
0,19,22,6,27263
0,20,44,160,83
0,20,103,126,151
0,20,28,59,3170
0,20,105,139,46
0,20,13,96,133407
0,20,71,99,188
0,20,7,65,8485
0,20,46,159,31
0,20,48,118,8
0,20,19,74,113765
0,20,41,130,11
0,20,14,153,178299
0,20,67,167,7
0,20,17,33,248692
0,20,61,102,42
0,20,102,86,247
0,20,110,114,247
0,20,108,74,3759
0,20,75,300,30
0,20,73,165,76
0,20,60,104,35
0,20,68,66,61
0,20,79,128,345
0,20,23,116,14417
0,20,42,139,9
0,20,115,119,41674
0,20,52,181,27
0,20,1,63,85979
0,20,72,62,126
0,20,109,138,92
0,20,24,70,29009
0,20,81,116,209
0,20,90,106,3960
0,20,112,52,319
0,20,43,208,31
0,20,84,62,7575
0,20,47,123,22
0,20,77,95,373
0,20,101,72,13
0,20,83,88,177
0,20,113,154,36159
0,20,120,148,129
0,20,70,135,117
0,20,69,75,11
0,20,66,88,49
0,20,114,140,2322
0,20,76,27,1226
0,20,63,84,11
0,20,45,105,10
0,20,106,124,49
0,20,10,42,62171
0,20,78,65,2969
0,20,6,46,104052
0,20,5,51,53872
0,20,94,67,3380
0,20,40,221,188
0,20,34,84,270
0,20,32,112,706
0,20,50,67,45
0,20,25,100,2433
0,20,100,41,5
0,20,18,114,151879
0,20,20,47,59860
0,20,111,33,33
0,20,107,99,45
0,20,30,62,1037
0,20,49,90,28
0,20,88,77,1490
0,20,26,50,6045
0,20,123,49,6
0,20,9,92,53272
0,20,104,113,113
0,20,33,69,834
0,20,62,127,9
0,20,22,5,22385
0,20,122,10,1000
0,21,44,168,112
0,21,103,109,150
0,21,28,50,3319
0,21,105,100,34
0,21,13,75,124291
0,21,71,106,300
0,21,7,33,10664
0,21,46,137,30
0,21,48,115,23
0,21,19,63,99140
0,21,41,94,9
0,21,14,123,173541
0,21,67,144,42
0,21,17,30,234699
0,21,61,81,22
0,21,102,95,257
0,21,110,102,404
0,21,108,69,3824
0,21,75,287,28
0,21,73,144,53
0,21,60,104,23
0,21,68,75,91
0,21,79,113,590
0,21,23,102,12592
0,21,42,104,15
0,21,115,110,44550
0,21,52,147,22
0,21,122,63,4
0,21,1,48,81090
0,21,72,61,117
0,21,109,112,79
0,21,24,53,25689
0,21,81,98,363
0,21,90,76,5891
0,21,112,57,253
0,21,43,170,30
0,21,84,47,8289
0,21,47,165,20
0,21,77,103,531
0,21,101,66,11
0,21,83,63,221
0,21,113,150,36438
0,21,120,118,96
0,21,70,127,174
0,21,69,70,20
0,21,66,82,44
0,21,114,124,2705
0,21,76,39,1459
0,21,63,74,37
0,21,45,96,17
0,21,106,76,50
0,21,10,30,60897
0,21,78,44,4485
0,21,6,51,109971
0,21,5,50,52792
0,21,94,31,4200
0,21,40,174,238
0,21,34,82,385
0,21,32,104,873
0,21,50,58,69
0,21,25,112,2326
0,21,18,79,152853
0,21,20,34,61632
0,21,111,40,39
0,21,107,68,56
0,21,30,57,1279
0,21,49,105,23
0,21,88,68,2106
0,21,26,25,6329
0,21,123,39,4
0,21,9,69,63248
0,21,104,96,102
0,21,33,47,1038
0,21,62,98,22
0,21,22,2,16885
0,21,100,10,1000
0,22,44,145,122
0,22,103,107,101
0,22,28,45,3303
0,22,105,118,34
0,22,13,64,110610
0,22,71,86,368
0,22,7,54,13133
0,22,46,132,51
0,22,48,118,5
0,22,19,53,78122
0,22,41,100,15
0,22,14,78,155782
0,22,67,120,10
0,22,17,27,183619
0,22,61,72,35
0,22,102,70,230
0,22,110,84,416
0,22,108,57,3962
0,22,75,219,35
0,22,73,130,57
0,22,60,88,8
0,22,68,56,124
0,22,79,88,751
0,22,23,97,10310
0,22,42,110,14
0,22,115,108,41784
0,22,52,143,31
0,22,122,62,8
0,22,1,24,69745
0,22,72,71,183
0,22,109,101,87
0,22,24,48,20865
0,22,81,97,434
0,22,90,84,8052
0,22,112,38,371
0,22,43,152,35
0,22,84,35,8972
0,22,47,129,13
0,22,77,95,739
0,22,101,74,4
0,22,83,89,345
0,22,113,131,34138
0,22,120,128,91
0,22,70,119,216
0,22,69,75,8
0,22,66,80,44
0,22,114,126,3756
0,22,76,28,1732
0,22,63,62,51
0,22,45,73,25
0,22,106,85,60
0,22,10,42,55918
0,22,78,36,6318
0,22,6,55,110926
0,22,5,33,48137
0,22,94,35,5222
0,22,40,178,238
0,22,34,60,427
0,22,32,85,933
0,22,50,41,58
0,22,25,74,2259
0,22,100,34,5
0,22,18,80,149822
0,22,20,24,58424
0,22,111,49,30
0,22,107,81,46
0,22,30,43,1375
0,22,49,95,19
0,22,88,62,3051
0,22,26,45,5141
0,22,9,57,65799
0,22,104,88,113
0,22,33,52,1081
0,22,62,67,21
0,22,22,8,12837
0,22,123,10,1000
0,23,44,137,146
0,23,103,97,95
0,23,28,40,3265
0,23,105,90,54
0,23,13,49,82227
0,23,71,81,401
0,23,7,32,13566
0,23,46,121,46
0,23,48,91,18
0,23,19,41,48459
0,23,41,89,23
0,23,14,66,114294
0,23,67,124,20
0,23,17,24,121046
0,23,61,65,28
0,23,102,76,213
0,23,110,73,470
0,23,108,51,4440
0,23,75,206,26
0,23,73,106,59
0,23,60,71,17
0,23,68,50,149
0,23,79,89,980
0,23,23,80,7994
0,23,42,86,21
0,23,115,97,39816
0,23,52,138,33
0,23,122,48,13
0,23,1,28,48281
0,23,72,74,238
0,23,109,111,93
0,23,24,44,14187
0,23,81,73,597
0,23,90,76,10304
0,23,112,38,380
0,23,43,145,47
0,23,84,26,7989
0,23,47,114,13
0,23,77,81,888
0,23,101,55,8
0,23,83,74,489
0,23,113,119,30665
0,23,120,94,63
0,23,70,84,287
0,23,69,66,18
0,23,66,56,58
0,23,114,104,4114
0,23,76,30,1455
0,23,63,46,46
0,23,45,52,17
0,23,106,75,59
0,23,10,26,41590
0,23,78,39,5632
0,23,6,42,94698
0,23,5,35,39106
0,23,94,41,6868
0,23,40,131,270
0,23,34,51,380
0,23,32,71,1034
0,23,50,46,58
0,23,25,64,2118
0,23,100,26,6
0,23,18,65,110377
0,23,20,26,35862
0,23,111,42,31
0,23,107,60,83
0,23,30,35,1155
0,23,49,61,24
0,23,88,50,3279
0,23,26,23,4260
0,23,123,31,12
0,23,9,50,58940
0,23,104,78,101
0,23,33,51,930
0,23,62,76,34
0,23,22,6,7252
1,0,44,131,123
1,0,103,74,88
1,0,28,44,2681
1,0,105,88,30
1,0,13,82,52922
1,0,71,85,373
1,0,7,44,11612
1,0,46,87,72
1,0,48,89,18
1,0,19,54,26730
1,0,41,77,19
1,0,14,71,74477
1,0,67,156,28
1,0,17,41,69876
1,0,61,55,42
1,0,102,72,255
1,0,110,66,685
1,0,108,138,4540
1,0,75,239,40
1,0,73,108,81
1,0,60,103,19
1,0,68,50,99
1,0,79,93,788
1,0,23,67,5059
1,0,42,74,17
1,0,115,108,16314
1,0,52,118,45
1,0,122,63,8
1,0,1,47,29476
1,0,72,66,183
1,0,109,87,126
1,0,24,54,9942
1,0,81,81,720
1,0,90,77,9499
1,0,112,47,465
1,0,43,151,48
1,0,84,56,5289
1,0,47,137,27
1,0,77,81,918
1,0,101,64,9
1,0,83,96,550
1,0,113,101,24384
1,0,120,101,65
1,0,70,103,235
1,0,69,54,18
1,0,66,65,53
1,0,114,94,4414
1,0,76,28,1029
1,0,63,60,69
1,0,45,57,21
1,0,106,77,67
1,0,10,39,25565
1,0,78,33,4074
1,0,6,52,65903
1,0,5,48,25778
1,0,94,76,6246
1,0,40,127,255
1,0,34,83,343
1,0,32,64,899
1,0,50,58,42
1,0,25,76,1872
1,0,100,39,4
1,0,18,56,72151
1,0,20,45,19073
1,0,111,97,38
1,0,107,90,61
1,0,30,38,1207
1,0,49,105,33
1,0,88,42,2301
1,0,26,22,3117
1,0,123,37,3
1,0,9,64,43020
1,0,104,80,113
1,0,33,50,1005
1,0,62,79,20
1,0,22,2,3924
1,1,44,95,110
1,1,103,54,80
1,1,28,22,1699
1,1,105,61,20
1,1,13,46,30313
1,1,71,43,268
1,1,7,28,8036
1,1,46,67,64
1,1,48,75,20
1,1,19,15,13859
1,1,41,60,36
1,1,14,39,43502
1,1,67,90,44
1,1,17,13,38045
1,1,61,41,34
1,1,102,51,206
1,1,110,39,861
1,1,108,41,3619
1,1,75,131,31
1,1,73,62,79
1,1,60,38,12
1,1,68,35,65
1,1,79,64,785
1,1,23,46,3379
1,1,42,69,36
1,1,115,60,3225
1,1,52,62,22
1,1,122,29,5
1,1,1,21,15588
1,1,72,51,127
1,1,109,68,53
1,1,24,23,6389
1,1,81,48,563
1,1,90,60,7315
1,1,112,19,338
1,1,43,91,65
1,1,84,24,3238
1,1,47,84,22
1,1,77,61,589
1,1,101,45,3
1,1,83,63,454
1,1,113,71,10154
1,1,120,54,64
1,1,70,78,204
1,1,69,36,19
1,1,66,36,63
1,1,114,70,3890
1,1,76,15,566
1,1,63,33,43
1,1,45,48,10
1,1,106,46,65
1,1,10,35,16449
1,1,78,24,2223
1,1,6,38,45697
1,1,5,24,14610
1,1,94,33,3940
1,1,40,97,264
1,1,34,46,227
1,1,32,39,823
1,1,50,31,24
1,1,25,65,1516
1,1,100,19,4
1,1,18,46,43306
1,1,20,26,9631
1,1,111,12,11
1,1,107,44,98
1,1,30,29,946
1,1,49,52,19
1,1,88,30,1344
1,1,26,25,2082
1,1,123,19,1
1,1,9,47,30508
1,1,104,51,100
1,1,33,26,589
1,1,62,39,32
1,1,22,1,1873
1,2,44,59,56
1,2,103,32,36
1,2,28,22,1091
1,2,105,40,13
1,2,13,28,17267
1,2,71,36,198
1,2,7,28,5038
1,2,46,57,28
1,2,48,46,14
1,2,19,26,8534
1,2,41,34,25
1,2,14,44,24699
1,2,67,54,12
1,2,17,17,20885
1,2,61,39,30
1,2,102,52,121
1,2,110,51,638
1,2,108,33,2784
1,2,75,90,24
1,2,73,61,54
1,2,60,53,7
1,2,68,26,41
1,2,79,52,403
1,2,23,38,2220
1,2,42,51,29
1,2,115,79,1061
1,2,52,42,8
1,2,122,26,5
1,2,1,20,8557
1,2,72,37,121
1,2,109,50,65
1,2,24,21,3555
1,2,81,36,470
1,2,90,46,5214
1,2,112,9,174
1,2,43,74,24
1,2,84,16,1904
1,2,47,67,6
1,2,77,28,349
1,2,101,27,1
1,2,83,46,377
1,2,113,45,2583
1,2,120,34,31
1,2,70,53,145
1,2,69,17,7
1,2,66,28,79
1,2,114,51,2769
1,2,76,11,366
1,2,63,36,46
1,2,45,39,11
1,2,106,44,32
1,2,10,24,11968
1,2,78,21,1409
1,2,6,34,34203
1,2,5,28,8679
1,2,94,19,2394
1,2,40,96,221
1,2,34,54,164
1,2,32,34,554
1,2,50,23,18
1,2,25,45,897
1,2,18,30,26742
1,2,20,26,4554
1,2,111,12,12
1,2,107,36,56
1,2,30,29,607
1,2,49,22,26
1,2,88,25,800
1,2,26,17,1411
1,2,123,16,7
1,2,9,23,19767
1,2,104,36,55
1,2,33,29,389
1,2,62,34,4
1,2,22,0,700
1,2,100,10,1000
1,3,44,48,44
1,3,103,21,25
1,3,28,20,698
1,3,105,27,13
1,3,13,39,9934
1,3,71,29,111
1,3,7,15,3365
1,3,46,39,40
1,3,48,55,6
1,3,19,26,5860
1,3,41,23,31
1,3,14,40,14359
1,3,67,44,12
1,3,17,13,12859
1,3,61,23,21
1,3,102,26,73
1,3,110,34,551
1,3,108,19,2192
1,3,75,78,17
1,3,73,35,39
1,3,60,29,5
1,3,68,23,42
1,3,79,32,227
1,3,23,20,1825
1,3,42,36,6
1,3,115,76,832
1,3,52,41,17
1,3,1,18,5363
1,3,72,31,98
1,3,109,39,67
1,3,24,17,2595
1,3,81,27,317
1,3,90,39,3547
1,3,112,5,80
1,3,43,49,39
1,3,84,18,1083
1,3,47,40,14
1,3,77,31,204
1,3,101,31,10
1,3,83,15,259
1,3,113,41,1219
1,3,120,53,25
1,3,70,51,115
1,3,69,19,21
1,3,66,28,65
1,3,114,44,2015
1,3,76,9,167
1,3,63,26,27
1,3,45,17,8
1,3,106,22,17
1,3,10,23,9902
1,3,78,19,722
1,3,6,25,24353
1,3,5,19,4681
1,3,94,13,1504
1,3,40,33,138
1,3,34,34,60
1,3,32,23,381
1,3,50,30,14
1,3,25,18,751
1,3,18,38,18773
1,3,20,10,3121
1,3,111,12,35
1,3,107,17,32
1,3,30,20,412
1,3,49,26,6
1,3,88,23,372
1,3,26,22,1008
1,3,9,35,13902
1,3,104,36,55
1,3,33,26,281
1,3,62,25,18
1,3,22,0,570
1,3,122,10,1000
1,3,123,10,1000
1,3,100,10,1000
1,4,44,38,77
1,4,103,19,21
1,4,28,17,905
1,4,105,43,15
1,4,13,24,9734
1,4,71,34,106
1,4,7,18,2819
1,4,46,19,27
1,4,48,30,11
1,4,19,20,8621
1,4,41,25,14
1,4,14,31,16072
1,4,67,29,4
1,4,17,13,13761
1,4,61,20,18
1,4,102,34,64
1,4,110,54,645
1,4,108,18,3178
1,4,75,56,30
1,4,73,38,16
1,4,60,20,15
1,4,68,11,29
1,4,79,27,161
1,4,23,23,2755
1,4,42,25,2
1,4,115,63,1441
1,4,52,31,16
1,4,122,14,1
1,4,1,13,5471
1,4,72,29,35
1,4,109,37,66
1,4,24,20,4000
1,4,81,29,217
1,4,90,25,2380
1,4,112,4,87
1,4,43,32,13
1,4,84,14,1447
1,4,47,28,14
1,4,77,25,118
1,4,101,12,1
1,4,83,27,205
1,4,113,30,1745
1,4,120,26,51
1,4,70,30,142
1,4,69,17,9
1,4,66,29,49
1,4,114,50,3111
1,4,76,7,247
1,4,63,12,19
1,4,45,28,1
1,4,106,19,33
1,4,10,15,7927
1,4,78,12,698
1,4,6,16,16468
1,4,5,13,3980
1,4,94,10,1120
1,4,40,35,198
1,4,34,37,74
1,4,32,25,409
1,4,50,11,13
1,4,25,22,897
1,4,100,6,2
1,4,18,23,19397
1,4,20,9,4150
1,4,111,12,10
1,4,107,16,38
1,4,30,17,448
1,4,49,32,5
1,4,88,10,269
1,4,26,10,1061
1,4,123,4,6
1,4,9,21,11060
1,4,104,21,29
1,4,33,35,231
1,4,62,19,20
1,4,22,0,1040
1,5,44,45,104
1,5,103,28,53
1,5,28,16,1498
1,5,105,30,17
1,5,13,27,17100
1,5,71,19,153
1,5,7,12,2148
1,5,46,32,29
1,5,48,38,28
1,5,19,18,23549
1,5,41,26,54
1,5,14,22,32773
1,5,67,35,12
1,5,17,8,22973
1,5,61,20,37
1,5,102,25,155
1,5,110,30,679
1,5,108,33,4535
1,5,75,54,21
1,5,73,32,15
1,5,60,17,9
1,5,68,14,68
1,5,79,29,134
1,5,23,9,6253
1,5,42,18,18
1,5,115,42,1670
1,5,52,32,29
1,5,122,9,6
1,5,1,18,10003
1,5,72,31,54
1,5,109,33,93
1,5,24,14,8719
1,5,81,23,93
1,5,90,28,1217
1,5,112,7,315
1,5,43,42,46
1,5,84,16,2832
1,5,47,41,16
1,5,77,24,150
1,5,83,29,113
1,5,113,34,11637
1,5,120,22,70
1,5,70,22,136
1,5,69,17,3
1,5,66,13,98
1,5,114,38,4423
1,5,76,9,799
1,5,63,15,15
1,5,45,25,8
1,5,106,31,27
1,5,10,12,9112
1,5,78,5,990
1,5,6,18,13949
1,5,5,6,4141
1,5,94,13,770
1,5,40,39,201
1,5,34,26,69
1,5,32,21,533
1,5,50,11,12
1,5,25,19,1406
1,5,100,9,1
1,5,18,25,19475
1,5,20,7,9742
1,5,111,8,46
1,5,107,18,72
1,5,30,13,622
1,5,49,21,17
1,5,88,8,272
1,5,26,14,1373
1,5,123,13,2
1,5,9,10,10810
1,5,104,18,42
1,5,33,21,365
1,5,62,17,10
1,5,22,0,3495
1,5,101,10,1000
1,6,44,46,194
1,6,103,45,156
1,6,28,28,3328
1,6,105,37,31
1,6,13,24,49023
1,6,71,20,203
1,6,7,10,3246
1,6,46,44,46
1,6,48,34,26
1,6,19,18,82299
1,6,41,42,34
1,6,14,19,102162
1,6,67,49,23
1,6,17,7,64250
1,6,61,29,14
1,6,102,38,327
1,6,110,33,609
1,6,108,22,8000
1,6,75,72,16
1,6,73,56,50
1,6,60,19,7
1,6,68,14,73
1,6,79,25,125
1,6,23,23,16142
1,6,42,38,32
1,6,115,37,3324
1,6,52,46,31
1,6,122,17,4
1,6,1,14,31345
1,6,72,17,188
1,6,109,33,58
1,6,24,15,20410
1,6,81,28,80
1,6,90,34,1035
1,6,112,14,593
1,6,43,77,76
1,6,84,22,6818
1,6,47,55,2
1,6,77,32,196
1,6,101,31,7
1,6,83,21,46
1,6,113,65,21043
1,6,120,28,79
1,6,70,35,293
1,6,69,34,4
1,6,66,18,78
1,6,114,47,7579
1,6,76,18,1855
1,6,63,24,35
1,6,45,20,1
1,6,106,35,36
1,6,10,10,26320
1,6,78,16,1585
1,6,6,16,36938
1,6,5,12,10246
1,6,94,20,1136
1,6,40,46,363
1,6,34,24,108
1,6,32,22,1308
1,6,50,27,11
1,6,25,24,3487
1,6,100,20,2
1,6,18,32,42896
1,6,20,15,31196
1,6,111,9,22
1,6,107,22,91
1,6,30,18,1202
1,6,49,33,22
1,6,88,16,514
1,6,26,15,2647
1,6,123,10,7
1,6,9,19,23722
1,6,104,32,44
1,6,33,13,667
1,6,62,20,31
1,6,22,1,11327
1,7,44,68,204
1,7,103,94,193
1,7,28,32,6625
1,7,105,63,28
1,7,13,44,92088
1,7,71,55,220
1,7,7,22,4756
1,7,46,71,58
1,7,48,46,35
1,7,19,58,170369
1,7,41,54,25
1,7,14,49,140321
1,7,67,74,28
1,7,17,19,138853
1,7,61,51,30
1,7,102,52,289
1,7,110,39,764
1,7,108,53,9739
1,7,75,147,23
1,7,73,76,34
1,7,60,38,28
1,7,68,23,56
1,7,79,61,195
1,7,23,44,30076
1,7,42,68,14
1,7,115,55,18560
1,7,52,52,52
1,7,122,34,8
1,7,1,21,58649
1,7,72,26,180
1,7,109,84,60
1,7,24,22,41885
1,7,81,45,94
1,7,90,46,1034
1,7,112,19,744
1,7,43,103,78
1,7,84,18,10544
1,7,47,77,15
1,7,77,63,225
1,7,101,41,14
1,7,83,56,84
1,7,113,67,22435
1,7,120,60,73
1,7,70,52,480
1,7,69,39,8
1,7,66,44,94
1,7,114,61,8097
1,7,76,25,3614
1,7,63,36,39
1,7,45,60,3
1,7,106,58,44
1,7,10,20,46428
1,7,78,27,2118
1,7,6,16,59125
1,7,5,22,17778
1,7,94,21,1479
1,7,40,76,372
1,7,34,26,200
1,7,32,50,2176
1,7,50,27,49
1,7,25,71,6104
1,7,100,19,1
1,7,18,38,85333
1,7,20,18,58322
1,7,111,19,35
1,7,107,41,61
1,7,30,34,2120
1,7,49,52,32
1,7,88,25,662
1,7,26,21,5952
1,7,123,18,3
1,7,9,16,33271
1,7,104,55,54
1,7,33,35,1426
1,7,62,51,25
1,7,22,2,26320
1,8,44,108,190
1,8,103,104,107
1,8,28,52,6444
1,8,105,99,24
1,8,13,73,112368
1,8,71,77,202
1,8,7,48,6047
1,8,46,107,29
1,8,48,93,21
1,8,19,69,191275
1,8,41,80,43
1,8,14,116,160299
1,8,67,116,17
1,8,17,48,189925
1,8,61,75,34
1,8,102,83,301
1,8,110,62,505
1,8,108,65,8687
1,8,75,206,45
1,8,73,127,33
1,8,60,73,6
1,8,68,38,62
1,8,79,81,120
1,8,23,48,30793
1,8,42,88,42
1,8,115,67,29545
1,8,52,100,33
1,8,122,62,4
1,8,1,67,78876
1,8,72,52,233
1,8,109,92,103
1,8,24,53,47271
1,8,81,72,76
1,8,90,72,1161
1,8,112,34,749
1,8,43,156,64
1,8,84,54,10424
1,8,47,83,12
1,8,77,109,218
1,8,101,55,12
1,8,83,93,50
1,8,113,110,15890
1,8,120,79,78
1,8,70,76,356
1,8,69,73,20
1,8,66,57,113
1,8,114,114,6053
1,8,76,39,4713
1,8,63,56,38
1,8,45,108,17
1,8,106,73,35
1,8,10,29,62296
1,8,78,53,2303
1,8,6,34,75474
1,8,5,46,25689
1,8,94,40,1638
1,8,40,115,362
1,8,34,56,199
1,8,32,82,1545
1,8,50,56,41
1,8,25,80,4658
1,8,100,36,13
1,8,18,65,114482
1,8,20,56,62952
1,8,111,39,26
1,8,107,55,98
1,8,30,39,2375
1,8,49,86,24
1,8,88,68,1047
1,8,26,33,7559
1,8,123,39,4
1,8,9,47,32800
1,8,104,63,70
1,8,33,51,1361
1,8,62,66,22
1,8,22,4,33491
1,9,44,118,76
1,9,103,119,91
1,9,28,60,2806
1,9,105,111,25
1,9,13,96,106825
1,9,71,100,129
1,9,7,41,6193
1,9,46,104,24
1,9,48,102,27
1,9,19,81,164995
1,9,41,109,22
1,9,14,154,171697
1,9,67,104,12
1,9,17,58,185522
1,9,61,78,35
1,9,102,69,157
1,9,110,68,351
1,9,108,74,4812
1,9,75,203,28
1,9,73,114,22
1,9,60,92,7
1,9,68,41,49
1,9,79,102,126
1,9,23,70,22343
1,9,42,98,23
1,9,115,88,39646
1,9,52,78,18
1,9,122,76,4
1,9,1,105,72251
1,9,72,51,139
1,9,109,99,90
1,9,24,60,37701
1,9,81,81,49
1,9,90,75,950
1,9,112,42,410
1,9,43,139,32
1,9,84,92,6468
1,9,47,106,4
1,9,77,88,100
1,9,101,37,5
1,9,83,83,31
1,9,113,119,11332
1,9,120,94,106
1,9,70,78,187
1,9,69,54,6
1,9,66,56,66
1,9,114,131,3706
1,9,76,41,2895
1,9,63,58,14
1,9,45,87,10
1,9,106,55,49
1,9,10,50,69242
1,9,78,51,1349
1,9,6,45,84720
1,9,5,55,27668
1,9,94,59,1423
1,9,40,136,248
1,9,34,76,114
1,9,32,75,718
1,9,50,57,15
1,9,25,71,2405
1,9,18,81,116692
1,9,20,68,60967
1,9,111,40,22
1,9,107,53,79
1,9,30,41,1449
1,9,49,95,42
1,9,88,62,756
1,9,26,47,4943
1,9,123,35,2
1,9,9,70,38045
1,9,104,69,22
1,9,33,55,1040
1,9,62,72,4
1,9,22,5,28815
1,9,100,10,1000
1,10,44,158,48
1,10,103,124,89
1,10,28,83,2143
1,10,105,97,14
1,10,13,111,94246
1,10,71,86,70
1,10,7,45,4747
1,10,46,116,7
1,10,48,109,12
1,10,19,91,150123
1,10,41,87,13
1,10,14,131,159308
1,10,67,107,9
1,10,17,35,181090
1,10,61,62,22
1,10,102,74,148
1,10,110,71,246
1,10,108,63,3822
1,10,75,197,14
1,10,73,128,20
1,10,60,69,5
1,10,68,75,18
1,10,79,100,72
1,10,23,49,19856
1,10,42,108,9
1,10,115,68,44426
1,10,52,113,23
1,10,122,59,6
1,10,1,67,62872
1,10,72,63,91
1,10,109,85,79
1,10,24,59,34742
1,10,81,65,57
1,10,90,94,813
1,10,112,43,218
1,10,43,160,22
1,10,84,98,4011
1,10,47,106,14
1,10,77,69,132
1,10,101,59,11
1,10,83,82,41
1,10,113,99,13464
1,10,120,111,83
1,10,70,93,105
1,10,69,51,16
1,10,66,67,70
1,10,114,124,2443
1,10,76,33,1323
1,10,63,57,19
1,10,45,80,16
1,10,106,62,41
1,10,10,41,55637
1,10,78,60,913
1,10,6,45,65749
1,10,5,90,26880
1,10,94,37,1245
1,10,40,157,162
1,10,34,45,100
1,10,32,66,420
1,10,50,57,22
1,10,25,118,1630
1,10,100,44,2
1,10,18,106,110774
1,10,20,65,60688
1,10,111,40,30
1,10,107,59,57
1,10,30,52,851
1,10,49,92,24
1,10,88,50,471
1,10,26,38,3860
1,10,9,53,35760
1,10,104,66,56
1,10,33,66,873
1,10,62,70,10
1,10,22,6,28890
1,10,123,10,1000
1,11,44,184,46
1,11,103,104,119
1,11,28,80,2317
1,11,105,108,30
1,11,13,113,93662
1,11,71,81,94
1,11,7,26,4150
1,11,46,124,20
1,11,48,112,18
1,11,19,102,144001
1,11,41,100,16
